Hudson Bay _ 446 ,   bay/fjord ,  WetWeight ,  BOX(-101.6455 50,-68.8623 64.99794) ,  Hoover C.(2010). Hudson Bay ecosystem: past, present, and future A Little Less Arctic. pp 217-236     
40 38 
Polar Bear WHB 
SH Polar Bear 
Polar Bear Foxe 
Killer Whale 
Narwhal 
Bowhead 
Walrus N 
Walrus S 
Bearded Seal 
Harbour Seal 
Ringed Seal 
Harp seal 
Beluga E 
Beluga W 
Beluga James 
Seabirds 
Arctic Char 
Atlantic Salmon 
Gadiformes 
Sculpins/ Zoarcids 
Capelin 
Sandlance 
Sharks/Rays 
Other Marine Fish 
Brackish Fish 
Cephalopods 
19 26 0.02426997 
19 40 0.2682938 
20 4 2.499223e-06 
20 5 0.007582631 
20 7 0.001291284 
20 8 0.0003332209 
20 9 0.002637937 
20 10 0.001556948 
20 11 0.0809321 
20 12 0.0001566036 
20 13 0.00444324 
20 14 0.01236532 
20 16 0.002886 
20 17 0.002692673 
20 18 0.007338794 
20 20 0.01619199 
20 23 5.961886e-07 
20 26 0.02426997 
20 40 0.1705874 
21 5 0.006066105 
21 9 0.008968987 
21 10 0.00389237 
21 11 0.1618642 
21 12 0.01346791 
21 13 0.00444324 
21 14 0.08243548 
21 15 0.01216644 
21 16 0.01443 
21 17 0.005385346 
21 18 0.01834699 
21 19 0.0630678 
21 20 0.04047999 
21 23 1.987295e-07 
21 24 0.0154521 
21 25 0.00168481 
21 26 0.03883194 
21 40 0.3176956 
22 9 0.00211035 
22 10 0.00389237 
22 11 0.2427963 
22 14 0.004121774 
22 16 0.003848 
22 17 0.005385346 
22 18 0.007338794 
22 19 0.0630678 
22 20 0.04047999 
22 23 3.179672e-07 
22 25 0.00168481 
22 26 0.03883194 
22 40 0.3751469 
23 4 6.248056e-07 
23 23 3.97459e-08 
23 40 8.298945e-07 
24 4 1.249611e-06 
24 5 0.005055087 
24 7 0.003873851 
24 8 0.001666105 
24 9 0.002637937 
24 10 0.001946185 
24 11 0.06474568 
24 12 0.000783018 
24 14 0.0164871 
24 16 0.003848 
24 17 0.005385346 
24 18 0.007338794 
24 19 0.07568137 
24 20 0.03238399 
24 23 2.384754e-07 
24 26 0.004853993 
24 40 0.1664519 
25 5 0.001011017 
25 9 0.001055175 
25 10 0.001167711 
25 13 0.0008886481 
25 14 0.0164871 
25 16 0.00962 
25 17 0.005385346 
25 18 0.01100819 
25 23 1.589836e-07 
25 25 0.00168481 
25 40 0.01939063 
26 4 1.249611e-06 
26 5 0.005055087 
26 9 0.0005275875 
26 10 0.000389237 
26 11 0.01618642 
26 13 0.00222162 
26 14 0.02060887 
26 15 0.001216644 
26 16 0.00962 
26 18 0.01834699 
26 22 0.03533807 
26 23 1.987295e-07 
26 24 0.007726048 
26 25 0.00168481 
26 26 0.01941597 
26 40 0.1043608 
27 5 0.002527544 
27 6 0.002974733 
27 9 0.0005275875 
27 10 0.000389237 
27 11 0.01618642 
27 14 0.004121774 
27 16 0.011544 
27 17 0.02692673 
27 18 0.05504096 
27 21 0.2188907 
27 22 0.08834517 
27 23 1.987295e-07 
27 24 0.03863024 
27 25 0.01432088 
27 26 0.08737187 
27 28 0.283536 
27 33 0.2168165 
27 36 0.3616986 
27 40 6.070151 
28 5 0.002022035 
28 6 0.0178484 
28 10 0.000389237 
28 11 0.01618642 
28 13 0.006664861 
28 14 0.04121774 
28 15 0.002433287 
28 16 0.00481 
28 17 0.01346336 
28 18 0.02935518 
28 21 0.2918543 
28 22 0.2650355 
28 23 3.97459e-08 
28 24 0.0154521 
28 25 0.004212024 
28 26 0.01941597 
28 27 1.4625 
28 28 0.0283536 
28 30 0.2592 
28 31 2.42 
28 33 0.2168165 
28 34 0.0801979 
28 40 1.890971 
29 6 0.0267726 
29 13 0.003554592 
29 14 0.02060887 
29 15 0.001216644 
